Timestamp,Load,Price,Flow_BE_to_NL,Flow_NL_to_BE,Flow_DE_to_NL,Flow_NL_to_DE,Flow_GB_to_NL,Flow_NL_to_GB,Flow_DK_to_NL,Flow_NL_to_DK,Flow_NO_to_NL,Flow_NL_to_NO
2025-03-06 15:15:00+00:00,13394.0,,,,0.0,3114.0,466.0,0.0,,,,
2025-03-06 15:30:00+00:00,13505.0,,,,0.0,3292.0,466.0,0.0,,,,
2025-03-06 15:45:00+00:00,13813.0,,,,0.0,3478.0,566.0,0.0,,,,
2025-03-06 16:00:00+00:00,14273.0,136.82,0.0,1171.0,0.0,3712.0,1058.0,0.0,684.0,0.0,621.0,0.0
2025-03-06 16:15:00+00:00,14731.0,,,,0.0,3661.0,1058.0,0.0,,,,
2025-03-06 16:30:00+00:00,15084.0,,,,0.0,3532.0,1058.0,0.0,,,,
2025-03-06 16:45:00+00:00,15500.0,,,,0.0,3147.0,1058.0,0.0,,,,
2025-03-06 17:00:00+00:00,15667.0,155.73,0.0,1232.0,0.0,2846.0,1054.0,0.0,356.0,0.0,621.0,0.0
2025-03-06 17:15:00+00:00,15909.0,,,,0.0,2674.0,1054.0,0.0,,,,
2025-03-06 17:30:00+00:00,15948.0,,,,0.0,2648.0,1054.0,0.0,,,,
2025-03-06 17:45:00+00:00,15963.0,,,,0.0,2597.0,1051.0,0.0,,,,
2025-03-06 18:00:00+00:00,15947.0,132.33,0.0,1384.0,0.0,2066.0,637.0,0.0,140.0,0.0,621.0,0.0
2025-03-06 18:15:00+00:00,15809.0,,,,0.0,2035.0,638.0,0.0,,,,
2025-03-06 18:30:00+00:00,15769.0,,,,0.0,2073.0,637.0,0.0,,,,
2025-03-06 18:45:00+00:00,15637.0,,,,0.0,2355.0,377.0,0.0,,,,
2025-03-06 19:00:00+00:00,15399.0,110.7,0.0,1244.0,0.0,2130.0,0.0,1.0,176.0,0.0,621.0,0.0
2025-03-06 19:15:00+00:00,15265.0,,,,0.0,2017.0,0.0,1.0,,,,
2025-03-06 19:30:00+00:00,15103.0,,,,0.0,2095.0,0.0,1.0,,,,
2025-03-06 19:45:00+00:00,14980.0,,,,0.0,1851.0,0.0,1.0,,,,
2025-03-06 20:00:00+00:00,14681.0,103.37,0.0,1342.0,0.0,1703.0,187.0,0.0,0.0,387.0,621.0,0.0
2025-03-06 20:15:00+00:00,14461.0,,,,0.0,1654.0,188.0,0.0,,,,
2025-03-06 20:30:00+00:00,14239.0,,,,0.0,1411.0,187.0,0.0,,,,
2025-03-06 20:45:00+00:00,14021.0,,,,0.0,1649.0,186.0,0.0,,,,
2025-03-06 21:00:00+00:00,13741.0,96.4,0.0,1908.0,0.0,1402.0,0.0,205.0,103.0,0.0,621.0,0.0
2025-03-06 21:15:00+00:00,13502.0,,,,0.0,1358.0,0.0,206.0,,,,
2025-03-06 21:30:00+00:00,13397.0,,,,0.0,1263.0,0.0,205.0,,,,
2025-03-06 21:45:00+00:00,13364.0,,,,17.0,1113.0,0.0,137.0,,,,
2025-03-06 22:00:00+00:00,13125.0,86.0,0.0,1643.0,80.0,1240.0,1.0,0.0,349.0,0.0,621.0,0.0
2025-03-06 22:15:00+00:00,12833.0,,,,145.0,1326.0,0.0,0.0,,,,
2025-03-06 22:30:00+00:00,12642.0,,,,81.0,1397.0,1.0,0.0,,,,
2025-03-06 22:45:00+00:00,12447.0,,,,57.0,1370.0,1.0,0.0,,,,
2025-03-06 23:00:00+00:00,12190.0,84.58,0.0,1872.0,212.0,1022.0,341.0,0.0,39.0,0.0,621.0,0.0
2025-03-06 23:15:00+00:00,12012.0,,,,151.0,959.0,341.0,0.0,,,,
2025-03-06 23:30:00+00:00,11845.0,,,,53.0,1052.0,341.0,0.0,,,,
2025-03-06 23:45:00+00:00,11758.0,,,,55.0,979.0,340.0,0.0,,,,
2025-03-07 00:00:00+00:00,11625.0,86.0,0.0,2092.0,165.0,562.0,0.0,130.0,0.0,148.0,621.0,0.0
2025-03-07 00:15:00+00:00,11451.0,,,,97.0,638.0,0.0,143.0,,,,
2025-03-07 00:30:00+00:00,11328.0,,,,78.0,712.0,0.0,143.0,,,,
2025-03-07 00:45:00+00:00,11230.0,,,,43.0,744.0,0.0,143.0,,,,
2025-03-07 01:00:00+00:00,11150.0,87.0,0.0,2187.0,122.0,401.0,0.0,145.0,0.0,191.0,621.0,0.0
2025-03-07 01:15:00+00:00,11095.0,,,,135.0,399.0,0.0,145.0,,,,
2025-03-07 01:30:00+00:00,11011.0,,,,121.0,468.0,0.0,145.0,,,,
2025-03-07 01:45:00+00:00,10958.0,,,,140.0,485.0,0.0,97.0,,,,
2025-03-07 02:00:00+00:00,11046.0,85.88,0.0,2172.0,251.0,440.0,102.0,0.0,0.0,373.0,621.0,0.0
2025-03-07 02:15:00+00:00,11021.0,,,,308.0,422.0,102.0,0.0,,,,
2025-03-07 02:30:00+00:00,10973.0,,,,332.0,465.0,102.0,0.0,,,,
2025-03-07 02:45:00+00:00,10959.0,,,,372.0,484.0,104.0,0.0,,,,
2025-03-07 03:00:00+00:00,11011.0,90.0,0.0,2237.0,310.0,681.0,411.0,0.0,0.0,213.0,621.0,0.0
2025-03-07 03:15:00+00:00,11072.0,,,,314.0,857.0,411.0,0.0,,,,
2025-03-07 03:30:00+00:00,11073.0,,,,337.0,871.0,411.0,0.0,,,,
2025-03-07 03:45:00+00:00,11114.0,,,,357.0,976.0,438.0,0.0,,,,
2025-03-07 04:00:00+00:00,11379.0,101.3,0.0,1936.0,142.0,1447.0,574.0,0.0,209.0,0.0,621.0,0.0
2025-03-07 04:15:00+00:00,11405.0,,,,82.0,1700.0,574.0,0.0,,,,
2025-03-07 04:30:00+00:00,11519.0,,,,6.0,2122.0,575.0,0.0,,,,
2025-03-07 04:45:00+00:00,11741.0,,,,0.0,2369.0,574.0,0.0,,,,
2025-03-07 05:00:00+00:00,12319.0,107.2,0.0,1545.0,0.0,2531.0,492.0,0.0,426.0,0.0,621.0,0.0
2025-03-07 05:15:00+00:00,12670.0,,,,0.0,2502.0,491.0,0.0,,,,
2025-03-07 05:30:00+00:00,13015.0,,,,0.0,2449.0,491.0,0.0,,,,
2025-03-07 05:45:00+00:00,13301.0,,,,5.0,2416.0,590.0,0.0,,,,
2025-03-07 06:00:00+00:00,13867.0,136.59,0.0,1557.0,0.0,2191.0,785.0,0.0,683.0,0.0,621.0,0.0
2025-03-07 06:15:00+00:00,14047.0,,,,0.0,2208.0,785.0,0.0,,,,
2025-03-07 06:30:00+00:00,14205.0,,,,0.0,2131.0,785.0,0.0,,,,
2025-03-07 06:45:00+00:00,14227.0,,,,11.0,1983.0,427.0,0.0,,,,
2025-03-07 07:00:00+00:00,14359.0,117.01,0.0,1738.0,391.0,1086.0,0.0,118.0,257.0,0.0,621.0,0.0
2025-03-07 07:15:00+00:00,14484.0,,,,478.0,829.0,0.0,118.0,,,,
2025-03-07 07:30:00+00:00,14457.0,,,,464.0,989.0,0.0,118.0,,,,
2025-03-07 07:45:00+00:00,14486.0,,,,507.0,1082.0,0.0,277.0,,,,
2025-03-07 08:00:00+00:00,14344.0,82.11,0.0,1171.0,1036.0,197.0,0.0,1087.0,0.0,350.0,608.0,0.0
2025-03-07 08:15:00+00:00,13953.0,,,,956.0,489.0,0.0,1087.0,,,,
2025-03-07 08:30:00+00:00,13691.0,,,,872.0,936.0,0.0,1087.0,,,,
2025-03-07 08:45:00+00:00,13576.0,,,,869.0,1169.0,0.0,1089.0,,,,
2025-03-07 09:00:00+00:00,13454.0,63.37,0.0,784.0,816.0,1372.0,0.0,1097.0,0.0,185.0,311.0,0.0
2025-03-07 09:15:00+00:00,13326.0,,,,713.0,1659.0,0.0,1098.0,,,,
2025-03-07 09:30:00+00:00,13347.0,,,,679.0,1788.0,0.0,1097.0,,,,
2025-03-07 09:45:00+00:00,13437.0,,,,722.0,1639.0,0.0,1098.0,,,,
2025-03-07 10:00:00+00:00,13084.0,31.81,0.0,855.0,629.0,2179.0,0.0,1098.0,0.0,141.0,0.0,0.0
2025-03-07 10:15:00+00:00,13176.0,,,,583.0,2249.0,0.0,1097.0,,,,
2025-03-07 10:30:00+00:00,13132.0,,,,507.0,2348.0,0.0,1098.0,,,,
2025-03-07 10:45:00+00:00,13086.0,,,,411.0,2448.0,0.0,1098.0,,,,
2025-03-07 11:00:00+00:00,13182.0,12.79,0.0,878.0,325.0,2215.0,0.0,1096.0,0.0,256.0,0.0,0.0
2025-03-07 11:15:00+00:00,13021.0,,,,221.0,2324.0,0.0,1096.0,,,,
2025-03-07 11:30:00+00:00,13080.0,,,,272.0,2237.0,0.0,1096.0,,,,
2025-03-07 11:45:00+00:00,12946.0,,,,174.0,2475.0,0.0,1096.0,,,,
2025-03-07 12:00:00+00:00,13115.0,6.79,0.0,328.0,308.0,2545.0,0.0,1096.0,0.0,189.0,0.0,138.0
2025-03-07 12:15:00+00:00,13028.0,,,,241.0,2658.0,0.0,1096.0,,,,
2025-03-07 12:30:00+00:00,13028.0,,,,240.0,2647.0,0.0,1096.0,,,,
2025-03-07 12:45:00+00:00,13047.0,,,,279.0,2825.0,0.0,1096.0,,,,
2025-03-07 13:00:00+00:00,13029.0,32.92,0.0,277.0,358.0,2600.0,0.0,1086.0,0.0,285.0,168.0,0.0
2025-03-07 13:15:00+00:00,12800.0,,,,407.0,2556.0,0.0,1086.0,,,,
2025-03-07 13:30:00+00:00,12698.0,,,,415.0,2480.0,0.0,1087.0,,,,
2025-03-07 13:45:00+00:00,12634.0,,,,381.0,2459.0,0.0,1086.0,,,,
2025-03-07 14:00:00+00:00,12737.0,69.98,0.0,335.0,442.0,2180.0,0.0,1077.0,0.0,475.0,462.0,0.0
2025-03-07 14:15:00+00:00,12672.0,,,,346.0,2320.0,0.0,1076.0,,,,
2025-03-07 14:30:00+00:00,12710.0,,,,259.0,2186.0,0.0,1076.0,,,,
2025-03-07 14:45:00+00:00,12786.0,,,,96.0,2234.0,0.0,509.0,,,,
2025-03-07 15:00:00+00:00,12935.0,110.0,0.0,1451.0,29.0,2114.0,103.0,0.0,0.0,469.0,621.0,0.0
2025-03-07 15:15:00+00:00,12948.0,,,,0.0,2569.0,103.0,0.0,,,,
2025-03-07 15:30:00+00:00,13172.0,,,,0.0,2540.0,103.0,0.0,,,,
2025-03-07 15:45:00+00:00,13407.0,,,,0.0,2503.0,142.0,0.0,,,,
2025-03-07 16:00:00+00:00,13819.0,134.83,0.0,1241.0,0.0,2340.0,688.0,0.0,0.0,211.0,621.0,0.0
2025-03-07 16:15:00+00:00,14170.0,,,,0.0,2681.0,687.0,0.0,,,,
2025-03-07 16:30:00+00:00,14460.0,,,,0.0,2642.0,687.0,0.0,,,,
2025-03-07 16:45:00+00:00,14808.0,,,,0.0,2570.0,811.0,0.0,,,,
2025-03-07 17:00:00+00:00,14989.0,195.47,0.0,975.0,0.0,2824.0,1057.0,0.0,2.0,205.0,620.0,0.0
2025-03-07 17:15:00+00:00,15159.0,,,,0.0,2516.0,1057.0,0.0,,,,
2025-03-07 17:30:00+00:00,15225.0,,,,0.0,2556.0,1058.0,0.0,,,,
2025-03-07 17:45:00+00:00,15254.0,,,,0.0,2620.0,1057.0,0.0,,,,
2025-03-07 18:00:00+00:00,15226.0,165.8,0.0,1104.0,0.0,3056.0,1053.0,0.0,454.0,0.0,620.0,0.0
2025-03-07 18:15:00+00:00,15114.0,,,,0.0,3027.0,1054.0,0.0,,,,
2025-03-07 18:30:00+00:00,15037.0,,,,0.0,3078.0,1053.0,0.0,,,,
2025-03-07 18:45:00+00:00,15022.0,,,,0.0,2967.0,1051.0,0.0,,,,
2025-03-07 19:00:00+00:00,14680.0,136.11,0.0,1275.0,0.0,3155.0,685.0,0.0,678.0,0.0,620.0,0.0
2025-03-07 19:15:00+00:00,14525.0,,,,0.0,3359.0,686.0,0.0,,,,
2025-03-07 19:30:00+00:00,14376.0,,,,0.0,3383.0,687.0,0.0,,,,
2025-03-07 19:45:00+00:00,14256.0,,,,0.0,3286.0,687.0,0.0,,,,
2025-03-07 20:00:00+00:00,13839.0,118.55,0.0,1741.0,0.0,3247.0,490.0,0.0,46.0,18.0,620.0,0.0
2025-03-07 20:15:00+00:00,13606.0,,,,0.0,3327.0,491.0,0.0,,,,
2025-03-07 20:30:00+00:00,13435.0,,,,0.0,3281.0,491.0,0.0,,,,
2025-03-07 20:45:00+00:00,13299.0,,,,0.0,3224.0,489.0,0.0,,,,
2025-03-07 21:00:00+00:00,13141.0,109.12,0.0,1918.0,0.0,2299.0,304.0,0.0,0.0,586.0,621.0,0.0
2025-03-07 21:15:00+00:00,12933.0,,,,0.0,2030.0,304.0,0.0,,,,
2025-03-07 21:30:00+00:00,12715.0,,,,0.0,1899.0,304.0,0.0,,,,
2025-03-07 21:45:00+00:00,12554.0,,,,0.0,1900.0,343.0,0.0,,,,
2025-03-07 22:00:00+00:00,12381.0,102.42,0.0,1595.0,0.0,1961.0,421.0,0.0,0.0,532.0,621.0,0.0
2025-03-07 22:15:00+00:00,12229.0,,,,0.0,2043.0,420.0,0.0,,,,
2025-03-07 22:30:00+00:00,12085.0,,,,0.0,1962.0,420.0,0.0,,,,
2025-03-07 22:45:00+00:00,12008.0,,,,0.0,1809.0,531.0,0.0,,,,
2025-03-07 23:00:00+00:00,11793.0,117.57,0.0,1775.0,0.0,2440.0,750.0,0.0,0.0,616.0,621.0,0.0
2025-03-07 23:15:00+00:00,11646.0,,,,0.0,2917.0,750.0,0.0,,,,
2025-03-07 23:30:00+00:00,11487.0,,,,0.0,3131.0,750.0,0.0,,,,
2025-03-07 23:45:00+00:00,11411.0,,,,0.0,3051.0,656.0,0.0,,,,
2025-03-08 00:00:00+00:00,11206.0,102.51,0.0,1943.0,0.0,2855.0,190.0,0.0,0.0,637.0,621.0,0.0
2025-03-08 00:15:00+00:00,11199.0,,,,0.0,2911.0,191.0,0.0,,,,
2025-03-08 00:30:00+00:00,11082.0,,,,0.0,3049.0,191.0,0.0,,,,
2025-03-08 00:45:00+00:00,11018.0,,,,0.0,3228.0,127.0,0.0,,,,
2025-03-08 01:00:00+00:00,10879.0,97.0,0.0,1727.0,0.0,2561.0,0.0,288.0,0.0,666.0,621.0,0.0
2025-03-08 01:15:00+00:00,10825.0,,,,0.0,2333.0,0.0,288.0,,,,
2025-03-08 01:30:00+00:00,10785.0,,,,0.0,2229.0,0.0,288.0,,,,
2025-03-08 01:45:00+00:00,10741.0,,,,0.0,2435.0,0.0,228.0,,,,
2025-03-08 02:00:00+00:00,10707.0,99.36,0.0,1592.0,0.0,2463.0,0.0,105.0,0.0,662.0,621.0,0.0
2025-03-08 02:15:00+00:00,10661.0,,,,0.0,2511.0,0.0,105.0,,,,
2025-03-08 02:30:00+00:00,10693.0,,,,0.0,2464.0,0.0,105.0,,,,
2025-03-08 02:45:00+00:00,10627.0,,,,0.0,2610.0,0.0,70.0,,,,
2025-03-08 03:00:00+00:00,10662.0,100.71,0.0,1647.0,0.0,2645.0,102.0,0.0,0.0,661.0,620.0,0.0
2025-03-08 03:15:00+00:00,10654.0,,,,0.0,2562.0,101.0,0.0,,,,
2025-03-08 03:30:00+00:00,10631.0,,,,0.0,2576.0,101.0,0.0,,,,
2025-03-08 03:45:00+00:00,10627.0,,,,0.0,2614.0,102.0,0.0,,,,
2025-03-08 04:00:00+00:00,10719.0,103.41,0.0,1513.0,0.0,2528.0,116.0,0.0,0.0,694.0,582.0,0.0
2025-03-08 04:15:00+00:00,10775.0,,,,0.0,2479.0,115.0,0.0,,,,
2025-03-08 04:30:00+00:00,10911.0,,,,0.0,2325.0,115.0,0.0,,,,
2025-03-08 04:45:00+00:00,10908.0,,,,0.0,2273.0,119.0,0.0,,,,
2025-03-08 05:00:00+00:00,11216.0,114.9,0.0,988.0,0.0,1694.0,140.0,0.0,0.0,606.0,291.0,0.0
2025-03-08 05:15:00+00:00,11333.0,,,,0.0,1591.0,139.0,0.0,,,,
2025-03-08 05:30:00+00:00,11374.0,,,,0.0,1227.0,139.0,0.0,,,,
2025-03-08 05:45:00+00:00,11567.0,,,,138.0,809.0,93.0,0.0,,,,
2025-03-08 06:00:00+00:00,11728.0,110.0,0.0,1044.0,396.0,414.0,0.0,1.0,0.0,564.0,0.0,0.0
2025-03-08 06:15:00+00:00,11744.0,,,,478.0,321.0,0.0,1.0,,,,
2025-03-08 06:30:00+00:00,11812.0,,,,486.0,293.0,0.0,1.0,,,,
2025-03-08 06:45:00+00:00,11910.0,,,,553.0,0.0,0.0,1.0,,,,
2025-03-08 07:00:00+00:00,12051.0,98.04,0.0,466.0,953.0,0.0,0.0,824.0,0.0,3.0,0.0,0.0
2025-03-08 07:15:00+00:00,11862.0,,,,1036.0,0.0,0.0,983.0,,,,
2025-03-08 07:30:00+00:00,11848.0,,,,871.0,0.0,0.0,982.0,,,,
2025-03-08 07:45:00+00:00,11805.0,,,,489.0,0.0,0.0,1002.0,,,,
2025-03-08 08:00:00+00:00,11632.0,72.54,0.0,279.0,106.0,384.0,0.0,1086.0,0.0,29.0,0.0,12.0
2025-03-08 08:15:00+00:00,11633.0,,,,43.0,595.0,0.0,1087.0,,,,
2025-03-08 08:30:00+00:00,11609.0,,,,0.0,949.0,0.0,1086.0,,,,
2025-03-08 08:45:00+00:00,11582.0,,,,0.0,1297.0,0.0,1091.0,,,,
2025-03-08 09:00:00+00:00,11384.0,18.05,0.0,913.0,232.0,975.0,0.0,1100.0,0.0,639.0,0.0,306.0
2025-03-08 09:15:00+00:00,11324.0,,,,145.0,1204.0,0.0,1100.0,,,,
2025-03-08 09:30:00+00:00,11399.0,,,,82.0,1276.0,0.0,1099.0,,,,
2025-03-08 09:45:00+00:00,11504.0,,,,80.0,1094.0,0.0,1100.0,,,,
2025-03-08 10:00:00+00:00,11305.0,1.52,0.0,2150.0,29.0,1130.0,0.0,1097.0,0.0,496.0,0.0,612.0
2025-03-08 10:15:00+00:00,11383.0,,,,19.0,1036.0,0.0,1097.0,,,,
2025-03-08 10:30:00+00:00,11439.0,,,,21.0,1063.0,0.0,1097.0,,,,
2025-03-08 10:45:00+00:00,11423.0,,,,22.0,1001.0,0.0,1097.0,,,,
2025-03-08 11:00:00+00:00,11403.0,-3.66,0.0,1943.0,0.0,1242.0,0.0,1094.0,0.0,315.0,0.0,644.0
2025-03-08 11:15:00+00:00,11419.0,,,,0.0,1360.0,0.0,1093.0,,,,
2025-03-08 11:30:00+00:00,11402.0,,,,0.0,1444.0,0.0,1095.0,,,,
2025-03-08 11:45:00+00:00,11439.0,,,,0.0,1441.0,0.0,1094.0,,,,
2025-03-08 12:00:00+00:00,11286.0,-0.51,0.0,1711.0,0.0,2063.0,0.0,1094.0,0.0,237.0,0.0,534.0
2025-03-08 12:15:00+00:00,11212.0,,,,0.0,2259.0,0.0,1095.0,,,,
2025-03-08 12:30:00+00:00,11158.0,,,,0.0,2152.0,0.0,1094.0,,,,
2025-03-08 12:45:00+00:00,11097.0,,,,0.0,2291.0,0.0,1094.0,,,,
2025-03-08 13:00:00+00:00,11067.0,0.07,0.0,1098.0,0.0,2339.0,0.0,1094.0,0.0,478.0,0.0,234.0
2025-03-08 13:15:00+00:00,11022.0,,,,0.0,2295.0,0.0,1094.0,,,,
2025-03-08 13:30:00+00:00,10938.0,,,,0.0,2589.0,0.0,1094.0,,,,
2025-03-08 13:45:00+00:00,10962.0,,,,0.0,2445.0,0.0,1095.0,,,,
2025-03-08 14:00:00+00:00,11080.0,45.36,0.0,348.0,29.0,2122.0,0.0,1094.0,0.0,491.0,0.0,297.0
2025-03-08 14:15:00+00:00,10962.0,,,,33.0,2049.0,0.0,1094.0,,,,
2025-03-08 14:30:00+00:00,11006.0,,,,113.0,1916.0,0.0,1094.0,,,,
2025-03-08 14:45:00+00:00,11058.0,,,,164.0,1727.0,0.0,999.0,,,,
2025-03-08 15:00:00+00:00,11220.0,84.59,0.0,838.0,246.0,1300.0,0.0,521.0,0.0,697.0,13.0,0.0
2025-03-08 15:15:00+00:00,11339.0,,,,281.0,1030.0,0.0,520.0,,,,
2025-03-08 15:30:00+00:00,11481.0,,,,334.0,893.0,0.0,520.0,,,,
2025-03-08 15:45:00+00:00,11781.0,,,,393.0,887.0,0.0,454.0,,,,
2025-03-08 16:00:00+00:00,12117.0,130.42,0.0,1535.0,199.0,1045.0,0.0,134.0,0.0,667.0,316.0,0.0
2025-03-08 16:15:00+00:00,12472.0,,,,181.0,1148.0,0.0,134.0,,,,
2025-03-08 16:30:00+00:00,12880.0,,,,233.0,1017.0,0.0,134.0,,,,
2025-03-08 16:45:00+00:00,13245.0,,,,324.0,762.0,0.0,135.0,,,,
2025-03-08 17:00:00+00:00,13684.0,150.9,0.0,2340.0,379.0,285.0,0.0,180.0,0.0,633.0,602.0,0.0
2025-03-08 17:15:00+00:00,13955.0,,,,500.0,151.0,0.0,180.0,,,,
2025-03-08 17:30:00+00:00,14052.0,,,,588.0,120.0,0.0,180.0,,,,
2025-03-08 17:45:00+00:00,14105.0,,,,680.0,95.0,0.0,332.0,,,,
2025-03-08 18:00:00+00:00,14012.0,122.35,0.0,2407.0,591.0,51.0,0.0,1083.0,0.0,356.0,621.0,0.0
2025-03-08 18:15:00+00:00,13951.0,,,,645.0,109.0,0.0,1083.0,,,,
2025-03-08 18:30:00+00:00,13878.0,,,,832.0,0.0,0.0,1083.0,,,,
2025-03-08 18:45:00+00:00,13853.0,,,,1144.0,0.0,0.0,1082.0,,,,
2025-03-08 19:00:00+00:00,13673.0,99.06,0.0,1959.0,1341.0,0.0,0.0,1082.0,0.0,473.0,621.0,0.0
2025-03-08 19:15:00+00:00,13640.0,,,,1556.0,0.0,0.0,1082.0,,,,
2025-03-08 19:30:00+00:00,13494.0,,,,1563.0,0.0,0.0,1082.0,,,,
2025-03-08 19:45:00+00:00,13357.0,,,,1579.0,0.0,0.0,1082.0,,,,
2025-03-08 20:00:00+00:00,13175.0,90.18,0.0,2181.0,1693.0,0.0,0.0,1082.0,0.0,422.0,620.0,0.0
2025-03-08 20:15:00+00:00,13054.0,,,,1553.0,0.0,0.0,1081.0,,,,
2025-03-08 20:30:00+00:00,12927.0,,,,1555.0,0.0,0.0,1081.0,,,,
2025-03-08 20:45:00+00:00,12824.0,,,,1415.0,0.0,0.0,1081.0,,,,
2025-03-08 21:00:00+00:00,12627.0,88.06,0.0,2356.0,1240.0,111.0,0.0,1080.0,0.0,562.0,621.0,0.0
2025-03-08 21:15:00+00:00,12523.0,,,,1314.0,48.0,0.0,1080.0,,,,
2025-03-08 21:30:00+00:00,12293.0,,,,1556.0,0.0,0.0,1081.0,,,,
2025-03-08 21:45:00+00:00,12214.0,,,,1252.0,0.0,0.0,1080.0,,,,
2025-03-08 22:00:00+00:00,11989.0,86.48,0.0,2380.0,1393.0,0.0,0.0,1078.0,0.0,698.0,621.0,0.0
2025-03-08 22:15:00+00:00,11860.0,,,,1532.0,0.0,0.0,1079.0,,,,
2025-03-08 22:30:00+00:00,11652.0,,,,1681.0,0.0,0.0,1078.0,,,,
2025-03-08 22:45:00+00:00,11510.0,,,,1540.0,0.0,0.0,1076.0,,,,
2025-03-08 23:00:00+00:00,11341.0,84.97,0.0,2178.0,1703.0,0.0,0.0,1061.0,0.0,698.0,621.0,0.0
2025-03-08 23:15:00+00:00,11207.0,,,,1792.0,0.0,0.0,1061.0,,,,
2025-03-08 23:30:00+00:00,11060.0,,,,1682.0,0.0,0.0,1061.0,,,,
2025-03-08 23:45:00+00:00,10962.0,,,,1625.0,0.0,0.0,1065.0,,,,
2025-03-09 00:00:00+00:00,10814.0,86.8,0.0,1852.0,1532.0,0.0,0.0,1087.0,0.0,691.0,621.0,0.0
2025-03-09 00:15:00+00:00,10720.0,,,,1467.0,0.0,0.0,1087.0,,,,
2025-03-09 00:30:00+00:00,10644.0,,,,1489.0,0.0,0.0,1088.0,,,,
2025-03-09 00:45:00+00:00,10588.0,,,,1633.0,0.0,0.0,1088.0,,,,
2025-03-09 01:00:00+00:00,10534.0,85.7,0.0,1484.0,1793.0,0.0,0.0,1086.0,0.0,652.0,621.0,0.0
2025-03-09 01:15:00+00:00,10506.0,,,,1739.0,0.0,0.0,1087.0,,,,
2025-03-09 01:30:00+00:00,10406.0,,,,1847.0,0.0,0.0,1087.0,,,,
2025-03-09 01:45:00+00:00,10350.0,,,,1891.0,0.0,0.0,1085.0,,,,
2025-03-09 02:00:00+00:00,10333.0,95.86,0.0,1387.0,1868.0,0.0,0.0,1082.0,0.0,665.0,621.0,0.0
2025-03-09 02:15:00+00:00,10311.0,,,,1782.0,0.0,0.0,1082.0,,,,
2025-03-09 02:30:00+00:00,10265.0,,,,1699.0,0.0,0.0,1081.0,,,,
2025-03-09 02:45:00+00:00,10243.0,,,,1742.0,0.0,0.0,1081.0,,,,
2025-03-09 03:00:00+00:00,10283.0,97.72,0.0,1293.0,1875.0,0.0,0.0,1078.0,0.0,689.0,620.0,0.0
2025-03-09 03:15:00+00:00,10289.0,,,,1846.0,0.0,0.0,1078.0,,,,
2025-03-09 03:30:00+00:00,10278.0,,,,1875.0,0.0,0.0,1080.0,,,,
2025-03-09 03:45:00+00:00,10295.0,,,,1813.0,0.0,0.0,1078.0,,,,
2025-03-09 04:00:00+00:00,10348.0,99.85,0.0,1432.0,1821.0,0.0,0.0,1077.0,0.0,570.0,589.0,0.0
2025-03-09 04:15:00+00:00,10384.0,,,,1818.0,0.0,0.0,1078.0,,,,
2025-03-09 04:30:00+00:00,10393.0,,,,1850.0,0.0,0.0,1078.0,,,,
2025-03-09 04:45:00+00:00,10445.0,,,,1931.0,0.0,0.0,1078.0,,,,
2025-03-09 05:00:00+00:00,10565.0,100.0,0.0,1312.0,1907.0,0.0,0.0,1076.0,12.0,0.0,290.0,0.0
2025-03-09 05:15:00+00:00,10625.0,,,,2193.0,0.0,0.0,1075.0,,,,
2025-03-09 05:30:00+00:00,10782.0,,,,2563.0,0.0,0.0,1075.0,,,,
2025-03-09 05:45:00+00:00,10825.0,,,,2729.0,0.0,0.0,1075.0,,,,
2025-03-09 06:00:00+00:00,10908.0,87.34,0.0,1202.0,3512.0,0.0,0.0,1074.0,0.0,2.0,0.0,0.0
2025-03-09 06:15:00+00:00,10845.0,,,,3392.0,0.0,0.0,1075.0,,,,
2025-03-09 06:30:00+00:00,10824.0,,,,3366.0,0.0,0.0,1075.0,,,,
2025-03-09 06:45:00+00:00,10890.0,,,,3317.0,0.0,0.0,1074.0,,,,
2025-03-09 07:00:00+00:00,10890.0,62.21,0.0,1081.0,2865.0,0.0,0.0,1067.0,0.0,2.0,0.0,0.0
2025-03-09 07:15:00+00:00,10978.0,,,,2780.0,0.0,0.0,1067.0,,,,
2025-03-09 07:30:00+00:00,11038.0,,,,2329.0,0.0,0.0,1067.0,,,,
2025-03-09 07:45:00+00:00,11179.0,,,,2233.0,0.0,0.0,1072.0,,,,
2025-03-09 08:00:00+00:00,10990.0,29.27,0.0,1023.0,1011.0,0.0,0.0,1080.0,0.0,31.0,0.0,180.0
2025-03-09 08:15:00+00:00,10869.0,,,,399.0,53.0,0.0,1080.0,,,,
2025-03-09 08:30:00+00:00,10856.0,,,,318.0,165.0,0.0,1080.0,,,,
2025-03-09 08:45:00+00:00,10904.0,,,,268.0,284.0,0.0,1081.0,,,,
2025-03-09 09:00:00+00:00,10748.0,10.1,0.0,2348.0,499.0,224.0,0.0,1081.0,0.0,698.0,0.0,488.0
2025-03-09 09:15:00+00:00,10685.0,,,,458.0,434.0,0.0,1081.0,,,,
2025-03-09 09:30:00+00:00,10728.0,,,,425.0,486.0,0.0,1081.0,,,,
2025-03-09 09:45:00+00:00,10876.0,,,,402.0,354.0,0.0,1080.0,,,,
